name,yahoo_ticker,isin,country,exchange,sector,enabled
TTM Technologies Inc,TTMI,US87305R1095,US,NASDAQ,Technology,True
Nano Nuclear Energy,NNE,US63010H1086,US,NASDAQ,Industrials,True
"MNTN,",MNTN,US55318A1088,US,NYSE,Technology,True
Maravai Lifesciences Holdings Inc,MRVI,US56600D1072,US,NASDAQ,Healthcare,True
"Blaize Holdings,",BZAI,US0929151076,US,NASDAQ,Technology,True
Fortive Corp,FTV,US34959J1088,US,NYSE,Industrials,True
Alliant Energy Corp,LNT,US0188021085,US,NASDAQ,Utilities,True
Pagerduty Inc,PD,US69553P1003,US,NYSE,Technology,True
"SharonAI Holdings,",SHAZ,US7789203061,US,NASDAQ,Technology,True
Varonis Systems,VRNS,US9222801022,US,NASDAQ,Technology,True
Nextnav Acquisition Corp,NN,US65345N1063,US,NASDAQ,Technology,True
MasterBrand,MBC,US57638P1049,US,NYSE,Consumer Discretionary,True
"Concentra Group Holdings Parent,",CON,US20603L1026,US,NYSE,Healthcare,True
W&T Offshore Inc,WTI,US92922P1066,US,NYSE,Energy,True
Blend Labs Inc,BLND,US09352U1088,US,NYSE,Technology,True
Verastem Inc,VSTM,US92337C2035,US,NASDAQ,Healthcare,True
Ocular Therapeutix Inc,OCUL,US67576A1007,US,NASDAQ,Healthcare,True
American Resources Corp Class A,AREC,US02927U2087,US,NASDAQ,Materials,True
Syndax Pharmaceuticals Inc,SNDX,US87164F1057,US,NASDAQ,Healthcare,True
Beam Therapeutics Inc,BEAM,US07373V1052,US,NASDAQ,Healthcare,True
Vista Gold Corp,VGZ,CA9229064090,US,NASDAQ,Materials,True
3D Systems,DDD,US88554D2053,US,NYSE,Technology,True
Domo Inc,DOMO,US2575541055,US,NASDAQ,Technology,True
Pitney Bowes Inc,PBI,US7244791007,US,NYSE,Industrials,True
Eyepoint Pharmaceuticals Inc,EYPT,US30233G2093,US,NASDAQ,Healthcare,True
Cytokinetics Inc,CYTK,US23282W6057,US,NASDAQ,Healthcare,True
Relmada Therapeutics Inc,RLMD,US75955J4022,US,NASDAQ,Healthcare,True
Fulton Financial,FULT,US3602711000,US,NASDAQ,Financials,True
Solid Biosciences LLC,SLDB,US83422E2046,US,NASDAQ,Healthcare,True
Loandepot Inc,LDI,US53946R1068,US,NYSE,Financials,True
"The Baldwin Insurance Group,",BWIN,US05589G1022,US,NASDAQ,Financials,True
TheRealReal Inc,REAL,US88339P1012,US,NASDAQ,Consumer Discretionary,True
"Gemini Space Station,",GEMI,US36866J1051,US,NASDAQ,Financials,True
Avanos Medical Inc,AVNS,US05350V1061,US,NYSE,Healthcare,True
FedEx,FDX,US31428X1063,US,NYSE,Industrials,True
Ollie's Bargain Outlet Hldg,OLLI,US6811161099,US,NASDAQ,Consumer Discretionary,True
"Solaris Energy Infrastructure,",SEI,US83418M1036,US,NYSE,Energy,True
Microvast Holdings Inc,MVST,US59516C1062,US,NASDAQ,Industrials,True
Two Harbors Investments Corp,TWO,US90187B8046,US,NYSE,Financials,True
Corvus Pharmaceuticals Inc,CRVS,US2210151005,US,NASDAQ,Healthcare,True
American Homes 4 Rent,AMH,US02665T3068,US,NYSE,Real Estate,True
Kura Oncology Inc,KURA,US50127T1097,US,NASDAQ,Healthcare,True
Eastern Bankshares Inc,EBC,US27627N1054,US,NASDAQ,Financials,True
Revolution Medicines Inc,RVMD,US76155X1000,US,NASDAQ,Healthcare,True
Tetra Technologies Inc,TTI,US88162F1057,US,NYSE,Energy,True
Amplitech Group Inc,AMPG,US03211Q2003,US,NASDAQ,Technology,True
Goodrx Holdings Inc,GDRX,US38246G1085,US,NASDAQ,Healthcare,True
HF Sinclair Corp,DINO,US4039491000,US,NYSE,Energy,True
Brightstar Lottery PLC Trading under the Legal Name to begin at the market open,BRSL,GB00BVG7F061,US,NASDAQ,Consumer Discretionary,True
Abeona Therapeutics Inc,ABEO,US00289Y1073,US,NASDAQ,Healthcare,True
CVB Financial,CVBF,US1266001056,US,NASDAQ,Financials,True
Jefferies Financial Group Inc,JEF,US47233W1099,US,NYSE,Financials,True
Immix Biopharma Inc,IMMX,US45258H1068,US,NASDAQ,Healthcare,True
Krispy Kreme Inc,DNUT,US50101L1061,US,NASDAQ,Consumer Staples,True
"Slide Insurance Holdings,",SLDE,US8313491057,US,NASDAQ,Financials,True
Regal Rexnord,RRX,US7587501039,US,NYSE,Industrials,True
Immunome Inc,IMNM,US45257U1088,US,NASDAQ,Healthcare,True
Simply Good Foods Co,SMPL,US82900L1026,US,NASDAQ,Consumer Staples,True
Embecta Corp,EMBC,US29082K1051,US,NASDAQ,Healthcare,True
Century Therapeutics Inc,IPSC,US15673T1007,US,NASDAQ,Healthcare,True
"Heartflow,",HTFL,US42238D1072,US,NASDAQ,Healthcare,True
Empery Digital,EMPD,US92864V6083,US,NASDAQ,Consumer Discretionary,True
Deckers Outdoor,DECK,US2435371073,US,NYSE,Consumer Discretionary,True
TG Therapeutics Inc,TGTX,US88322Q1085,US,NASDAQ,Healthcare,True
Owens Corning Inc,OC,US6907421019,US,NYSE,Industrials,True
Harmonic Inc,HLIT,US4131601027,US,NASDAQ,Technology,True
"Hinge Health,",HNGE,US4333131039,US,NYSE,Healthcare,True
MFA Financial Inc,MFA,US55272X6076,US,NYSE,Real Estate,True
"Velo3D,",VELO,US92259N3026,US,NASDAQ,Industrials,True
Bloomin Brands Inc,BLMN,US0942351083,US,NASDAQ,Consumer Discretionary,True
Global Business Travel Group Inc,GBTG,US37890B1008,US,NYSE,Consumer Discretionary,True
Pegasystems Inc,PEGA,US7055731035,US,NASDAQ,Technology,True
Shattuck Labs Inc,STTK,US82024L1035,US,NASDAQ,Healthcare,True
MGIC Investment Corp,MTG,US5528481030,US,NYSE,Financials,True
Hycroft Mining Holding,HYMC,US44862P1093,US,NASDAQ,Materials,True
"Versant Media Group,",VSNT,US9252831030,US,NASDAQ,Communication Services,True
Jeld-Wen Holding Inc,JELD,US47580P1030,US,NYSE,Industrials,True
Cinemark Holdings Inc,CNK,US17243V1026,US,NYSE,Communication Services,True
Site Centers Corp,SITC,US82981J8514,US,NYSE,Real Estate,True
Prosperity Bancshares Inc,PB,US7436061052,US,NYSE,Financials,True
"Kodiak Gas Services,",KGS,US50012A1088,US,NYSE,Energy,True
Momentus Inc,MNTS,US60879E4089,US,NASDAQ,Industrials,True
Climb Bio Inc,CLYM,US28658R1068,US,NASDAQ,Healthcare,True
LifeMD Inc,LFMD,US53216B1044,US,NASDAQ,Healthcare,True
"Merlin,",MRLN,US5901061003,US,NASDAQ,Industrials,True
"Solstice Advanced Materials, Inc",SOLS,US83443Q1031,US,NASDAQ,Materials,True
"Liftoff Mobile,",LFTO,US53229X1019,US,NASDAQ,Communication Services,True
Dana Inc,DAN,US2362641090,US,NYSE,Consumer Discretionary,True
Cheniere Energy Inc,LNG,US16411R2085,US,NYSE,Energy,True
Fubotv Inc,FUBO,US35953D1046,US,NYSE,Communication Services,True
Brightspire Capital Inc,BRSP,US10949T1097,US,NYSE,Real Estate,True
Chemours Co,CC,US1638511089,US,NYSE,Materials,True
Nextdecade Corp,NEXT,US65342K1051,US,NASDAQ,Energy,True
Candel Therapeutics Inc,CADL,US1374041093,US,NASDAQ,Healthcare,True
Enterprise Products Partners LP,EPD,US2937921078,US,NYSE,Energy,True
New York Times,NYT,US6501111073,US,NYSE,Communication Services,True
Avalo Therapeutics Inc,AVTX,US05338F3064,US,NASDAQ,Healthcare,True
Lixte Biotechnology Holdings Inc,LIXT,US5393192027,US,NASDAQ,Healthcare,True
SharkNinja Inc.,SN,US81686A1043,US,NASDAQ,Consumer Discretionary,True
Kilroy Realty Corp,KRC,US49427F1084,US,NYSE,Real Estate,True
Westlake Chemical,WLK,US9604131022,US,NYSE,Materials,True
Gevo Inc,GEVO,US3743964062,US,NASDAQ,Energy,True
Douglas Emmett Inc,DEI,US25960P1093,US,NYSE,Real Estate,True
Boost Run,BRUN,SE0016589208,US,NASDAQ,Technology,True
Delek US Energy Inc,DK,US24665A1034,US,NYSE,Energy,True
Victoria's Secret & Co,VSXY,US9264001028,US,NYSE,Consumer Discretionary,True
"TKO Group Holdings,",TKO,US87256C1018,US,NYSE,Communication Services,True
Callaway Golf,CALY,US1311931042,US,NYSE,Consumer Discretionary,True
8x8,EGHT,US2829141009,US,NASDAQ,Technology,True
Vontier Corp,VNT,US9288811014,US,NYSE,Industrials,True
Montana Technologies,AIRJ,US6121601016,US,NASDAQ,Industrials,True
Wealthfront,WLTH,US9470021018,US,NASDAQ,Financials,True
Arhaus Inc,ARHS,US04035M1027,US,NASDAQ,Consumer Discretionary,True
Groupon Inc,GRPN,US3994732069,US,NASDAQ,Consumer Discretionary,True
B&G Foods Inc,BGS,US05508R1068,US,NYSE,Consumer Staples,True
Amylyx Pharmaceuticals Inc,AMLX,US03237H1014,US,NASDAQ,Healthcare,True
Netstreit Corp,NTST,US64119V3033,US,NYSE,Real Estate,True
Stanley Black & Decker Inc,SWK,US8545021011,US,NYSE,Industrials,True
Ralliant,RAL,US7509401086,US,NYSE,Technology,True
Alight Inc,ALIT,US01626W1018,US,NYSE,Technology,True
Chegg Inc,CHGG,US1630921096,US,NYSE,Consumer Discretionary,True
Clean Energy Fuels Corp,CLNE,US1844991018,US,NASDAQ,Energy,True
Rxsight Inc,RXST,US78349D1072,US,NASDAQ,Healthcare,True
Vital Farms Inc,VITL,US92847W1036,US,NASDAQ,Consumer Staples,True
Ginkgo Bioworks Holdings,DNA,US37611X1000,US,NYSE,Healthcare,True
Perspective Therapeutics,CATX,US46489V3024,US,NASDAQ,Healthcare,True
Incyte,INCY,US45337C1027,US,NASDAQ,Healthcare,True
"Amneal Pharmaceuticals,",AMRX,US03168L1052,US,NASDAQ,Healthcare,True
Regency Centers,REG,US7588491032,US,NASDAQ,Real Estate,True
Astrana Health Inc,ASTH,US03763A2078,US,NASDAQ,Healthcare,True
Equifax Inc,EFX,US2944291051,US,NYSE,Industrials,True
Clearway Energy Inc Class C,CWEN,US18539C2044,US,NYSE,Utilities,True
Spyre Therapeutics,SYRE,US00773J2024,US,NASDAQ,Healthcare,True
Curbline Properties Corp.,CURB,US23128Q1013,US,NYSE,Real Estate,True
Synaptics Incorporated,SYNA,US87157D1090,US,NASDAQ,Technology,True
Helix Energy Solutions Group Inc,HLX,US42330P1075,US,NYSE,Energy,True
Construction Partners Inc,ROAD,US21044C1071,US,NASDAQ,Industrials,True
Arcus Biosciences Inc,RCUS,US03969F1093,US,NYSE,Healthcare,True
Noble Corporation plc A,NE,BMG651631007,US,NASDAQ,Energy,True
Atlantic Union Bankshares Corp,AUB,US04911A1079,US,NYSE,Financials,True
Hawaiian Electric Industries Inc,HE,US4198701009,US,NYSE,Utilities,True
Bakkt Holdings Inc,BKKT,US05759B3050,US,NYSE,Financials,True
Ironwood Pharmaceuticals Inc,IRWD,US46333X1081,US,NASDAQ,Healthcare,True
Eos Energy Enterprises Inc,EOSE,US29415C1018,US,NASDAQ,Industrials,True
Sadot Group,SDOT,US6273335033,US,NASDAQ,Consumer Staples,True
Elicio Therapeutics,ELTX,US28657F1030,US,NASDAQ,Healthcare,True
Innodata Inc,INOD,US4576422053,US,NASDAQ,Technology,True
"GPGI,",GPGI,,US,NYSE,Industrials,True
Fulcrum Therapeutics Inc,FULC,US3596161097,US,NASDAQ,Healthcare,True
Eledon Pharmaceuticals Inc,ELDN,US28617K1016,US,NASDAQ,Healthcare,True
Myriad Genetics Inc,MYGN,US62855J1043,US,NASDAQ,Healthcare,True
DTE Energy,DTE,US2333311072,US,NYSE,Utilities,True
Janux Therapeutics Inc,JANX,US47103J1051,US,NASDAQ,Healthcare,True
Stitch Fix,SFIX,US8608971078,US,NASDAQ,Consumer Discretionary,True
Oric Pharmaceuticals Inc,ORIC,US68622P1093,US,NASDAQ,Healthcare,True
H&R Block Inc,HRB,US0936711052,US,NYSE,Consumer Discretionary,True
Geo Group Inc,GEO,US36162J1060,US,NYSE,Industrials,True
ManpowerGroup Inc,MAN,US56418H1005,US,NYSE,Industrials,True
Alexandria Real Estate Equities Inc,ARE,US0152711091,US,NYSE,Real Estate,True
Dianthus Therapeutics,DNTH,US2528281080,US,NASDAQ,Healthcare,True
"Evommune,",EVMN,US30054Y1073,US,NYSE,Healthcare,True
Workiva Inc,WK,US98139A1051,US,NYSE,Technology,True
CarGurus,CARG,US1417881091,US,NASDAQ,Consumer Discretionary,True
Apartment Investment and Management Co,AIV,US03748R7474,US,NYSE,Real Estate,True
Godaddy Inc,GDDY,US3802371076,US,NYSE,Technology,True
"Millrose Properties,",MRP,US6011371027,US,NYSE,Real Estate,True
Ecovyst Inc,ECVT,US27923Q1094,US,NYSE,Materials,True
National Vision Holdings Inc,EYE,US63845R1077,US,NASDAQ,Healthcare,True
NIQ Global Intelligence plc,NIQ,,US,NASDAQ,Technology,True
Fidelity National Financial Inc,FNF,US31620R3030,US,NYSE,Financials,True
"Qnity Electronics, Inc",Q,US74743L1008,US,NYSE,Technology,True
Fortrea Holdings,FTRE,US34965K1079,US,NASDAQ,Healthcare,True
Valaris Limited Common Shares,VAL,,US,NASDAQ,Energy,True
Vaalco Energy Inc,EGY,US91851C2017,US,NYSE,Energy,True
First Advantage Corp,FA,US31846B1089,US,NASDAQ,Industrials,True
Modine Manufacturing,MOD,US6078281002,US,NYSE,Industrials,True
Bank Ozk,OZK,US06417N1037,US,NASDAQ,Financials,True
"Expeditors International of Washington,",EXPD,US3021301094,US,NYSE,Industrials,True
Blacksky Technology Inc,BKSY,US09263B2079,US,NYSE,Technology,True
Helmerich and Payne Inc,HP,US4234521015,US,NYSE,Energy,True
First Watch Restaurant Group Inc,FWRG,US33748L1017,US,NASDAQ,Consumer Discretionary,True
CNX Resources Corp,CNX,US12653C1080,US,NYSE,Energy,True
Williams-Sonoma Inc,WSM,US9699041011,US,NYSE,Consumer Discretionary,True
Dakota Gold Corp.,DC,US46655E1001,US,NASDAQ,Materials,True
Pilgrims Pride Corp,PPC,US72147K1088,US,NASDAQ,Consumer Staples,True
Oncology Institute Inc,TOI,US68236X1000,US,NASDAQ,Healthcare,True
UL Solutions,ULS,US9037311076,US,NYSE,Industrials,True
QuidelOrtho,QDEL,US2197981051,US,NASDAQ,Healthcare,True
"BRC Group Holdings,",RILY,US05580M1080,US,NASDAQ,Financials,True
Aecom Technology,ACM,US00766T1007,US,NYSE,Industrials,True
ThredUp Inc,TDUP,US88556E1029,US,NASDAQ,Consumer Discretionary,True
Ringcentral Inc,RNG,US76680R2067,US,NYSE,Communication Services,True
XMax Inc,XMAX,US66979P3001,US,NASDAQ,Technology,True
Savara Inc,SVRA,US8051111016,US,NASDAQ,Healthcare,True
MeiraGTx Holdings plc,MGTX,,US,NASDAQ,Healthcare,True
Smith AO,AOS,US8318652091,US,NYSE,Industrials,True
Progyny Inc,PGNY,US74340E1038,US,NASDAQ,Healthcare,True
Nuvalent Inc,NUVL,US6707031075,US,NASDAQ,Healthcare,True
Biomarin Pharmaceutical Inc,BMRN,US09061G1013,US,NASDAQ,Healthcare,True
Vaxcyte Inc,PCVX,US92243G1085,US,NASDAQ,Healthcare,True
Palladyne AI Corp,PDYN,US80359A2050,US,NASDAQ,Technology,True
"Oruka Therapeutics,",ORKA,US6876041087,US,NASDAQ,Healthcare,True
Adapthealth Corp,AHCO,US00653Q1022,US,NASDAQ,Healthcare,True
Ingram Micro Holding,INGM,US4571521065,US,NYSE,Technology,True
"BXP,",BXP,US1011211018,US,NYSE,Real Estate,True
Cogent Communications Group Inc,CCOI,US19239V3024,US,NASDAQ,Communication Services,True
Dupont De Nemours Inc,DD,US26614N1028,US,NYSE,Materials,True
Ionis Pharmaceuticals Inc,IONS,US4622221004,US,NASDAQ,Healthcare,True
Revvity,RVTY,US7140461093,US,NYSE,Healthcare,True
CBRE Group Inc Class A,CBRE,US12504L1098,US,NYSE,Real Estate,True
Diversified Energy Company plc,DEC,US25520W1071,US,NYSE,Energy,True
Darden Restaurants Inc,DRI,US2371941053,US,NYSE,Consumer Discretionary,True
Expro Group Holdings N.V.,XPRO,,US,NASDAQ,Energy,True
Zillow Group Inc,ZG,US98954M1018,US,NASDAQ,Real Estate,True
Ovid Therapeutics Inc,OVID,US6904691010,US,NASDAQ,Healthcare,True
Graco Inc,GGG,US3841091040,US,NYSE,Industrials,True
"USA TODAY Co.,",TDAY,US36472T1097,US,NYSE,Communication Services,True
Aveanna Healthcare Holdings Inc,AVAH,US05356F1057,US,NASDAQ,Healthcare,True
"Omada Health,",OMDA,US68170A1088,US,NASDAQ,Healthcare,True
Axogen Inc,AXGN,US05463X1063,US,NASDAQ,Healthcare,True
"Beta Technologies,",BETA,US0869211039,US,NYSE,Industrials,True
Honest Company Inc,HNST,US4383331067,US,NASDAQ,Consumer Staples,True
"ServiceTitan,",TTAN,US81764X1037,US,NASDAQ,Technology,True
Simmons First National,SFNC,US8287302009,US,NASDAQ,Financials,True
Liberty Latin America Ltd. Class C,LILAK,,US,NASDAQ,Communication Services,True
Protara Therapeutics Inc,TARA,US74365U1079,US,NASDAQ,Healthcare,True
"TXNM Energy,",TXNM,US69349H1077,US,NYSE,Utilities,True
Oxford Lane Capital Corp,OXLC,US6915438476,US,NASDAQ,Financials,True
Dyne Therapeutics Inc,DYN,US26818M1080,US,NASDAQ,Healthcare,True
Ormat Technologies Inc,ORA,US6866881021,US,NYSE,Utilities,True
First Financial Bancorp,FFBC,US3202091092,US,NASDAQ,Financials,True
Sun Communities Inc,SUI,US8666741041,US,NYSE,Real Estate,True
Northwest Bancshares Inc,NWBI,US6673401039,US,NASDAQ,Financials,True
Monte Rosa Therapeutics Inc,GLUE,US61225M1027,US,NASDAQ,Healthcare,True
"Mineralys Therapeutics,",MLYS,US6031701013,US,NASDAQ,Healthcare,True
"Angel Studios,",ANGX,US0349481095,US,NYSE,Communication Services,True
"Innventure,",INV,US45784M1080,US,NASDAQ,Industrials,True
Procept Biorobotics Corp,PRCT,US74276L1052,US,NASDAQ,Healthcare,True
Inspire Medical Systems Inc,INSP,US4577301090,US,NYSE,Healthcare,True
"Kailera Therapeutics, Inc. - Common stock",KLRA,US4829311020,US,NASDAQ,Healthcare,True
Arlo Technologies,ARLO,US04206A1016,US,NYSE,Technology,True
RXO,RXO,US74982T1034,US,NYSE,Industrials,True
RLI Corp,RLI,US7496071074,US,NYSE,Financials,True
Papa John's International Inc,PZZA,US6988131024,US,NASDAQ,Consumer Discretionary,True
Textron Inc,TXT,US8832031012,US,NYSE,Industrials,True
Disc Medicine,IRON,US2546041011,US,NASDAQ,Healthcare,True
ADEIA CORP,ADEA,US00676P1075,US,NASDAQ,Technology,True
Liberty Broadband Srs C,LBRDK,US5303073051,US,NASDAQ,Communication Services,True
Tigo Energy,TYGO,US88675P1030,US,NASDAQ,Technology,True
Silicon Laboratories Inc,SLAB,US8269191024,US,NASDAQ,Technology,True
Arteris Inc,AIP,US04302A1043,US,NASDAQ,Technology,True
Ellington Financial,EFC,US28852N1090,US,NYSE,Financials,True
MediaAlpha,MAX,US58450V1044,US,NYSE,Financials,True
Vita Coco Company Inc,COCO,US92846Q1076,US,NASDAQ,Consumer Staples,True
Hallador Energy,HNRG,US40609P1057,US,NASDAQ,Utilities,True
Janus International Group Inc,JBI,US47103N1063,US,NYSE,Industrials,True
Equity Lifestyle Properties Inc,ELS,US29472R1086,US,NYSE,Real Estate,True
Reynolds Consumer Products Inc,REYN,US76171L1061,US,NASDAQ,Consumer Staples,True
Liquidia Technologies Inc,LQDA,US53635D2027,US,NASDAQ,Healthcare,True
Ideaya Biosciences Inc,IDYA,US45166A1025,US,NASDAQ,Healthcare,True
Q2 Holdings,QTWO,US74736L1098,US,NYSE,Technology,True
Scholar Rock Holding Corp,SRRK,US80706P1030,US,NASDAQ,Healthcare,True
Mama's Creations,MAMA,US56146T1034,US,NASDAQ,Consumer Staples,True
Adient plc,ADNT,,US,NASDAQ,Consumer Discretionary,True
"Smithfield Foods,",SFD,US8322482071,US,NASDAQ,Consumer Staples,True
Dick’s Sporting Goods Inc,DKS,US2533931026,US,NYSE,Consumer Discretionary,True
ADTRAN Inc,ADTN,US00486H1059,US,NASDAQ,Technology,True
Universal Technical Institute,UTI,,US,NASDAQ,Real Estate,True
Jacobs Solutions,J,US4698141078,US,NYSE,Industrials,True
First Interstate BancSystem Inc,FIBK,US32055Y2019,US,NASDAQ,Financials,True
Telephone and Data Systems Inc,TDS,US8794338298,US,NYSE,Communication Services,True
Edgewise Therapeutics Inc,EWTX,US28036F1057,US,NASDAQ,Healthcare,True
CorMedix Inc,CRMD,US21900C3088,US,NASDAQ,Healthcare,True
Phillips Edison & Co Inc,PECO,US71844V2016,US,NASDAQ,Real Estate,True
BlackRock TCP Capital Corp,TCPC,US09259E1082,US,NASDAQ,Financials,True
Hope Bancorp Inc,HOPE,US43940T1097,US,NASDAQ,Financials,True
"Centuri Holdings,",CTRI,US1559231055,US,NYSE,Industrials,True
Lantronix Inc,LTRX,US5165482036,US,NASDAQ,Technology,True
Sagimet Biosciences Inc.,SGMT,US7867001049,US,NASDAQ,Healthcare,True
Aquestive Therapeutics Inc,AQST,US03843E1047,US,NASDAQ,Healthcare,True
ATI,ATI,,US,NYSE,Materials,True
Driven Brands Holdings Inc,DRVN,US26210V1026,US,NASDAQ,Consumer Discretionary,True
Everspin Technologies Inc,MRAM,US30041T1043,US,NASDAQ,Technology,True
Five Below Inc,FIVE,US33829M1018,US,NASDAQ,Consumer Discretionary,True
Rayonier Advanced Materials,RYAM,US75508B1044,US,NYSE,Materials,True
Cousins Properties Incorporated,CUZ,US2227955026,US,NYSE,Real Estate,True
LCI Industries,LCII,US50189K1034,US,NYSE,Consumer Discretionary,True
Terex,TEX,US8807791038,US,NYSE,Industrials,True
Hilton Grand Vacations Inc,HGV,US43283X1054,US,NYSE,Consumer Discretionary,True
"Starfighters Space,",FJET,US85529M1045,US,NASDAQ,Industrials,True
"Kardigan, Inc. -",KARD,,US,NASDAQ,Healthcare,True
East West Bancorp Inc,EWBC,US27579R1041,US,NASDAQ,Financials,True
NCR Atleos,NATL,US63001N1063,US,NYSE,Technology,True
"PACS Group,",PACS,US69380Q1076,US,NYSE,Healthcare,True
Yext Inc,YEXT,US98585N1063,US,NYSE,Technology,True
Ecolab Inc,ECL,US2788651006,US,NYSE,Materials,True
Alx Oncology Holdings,ALXO,US00166B1052,US,NASDAQ,Healthcare,True
Newmark Group Inc,NMRK,US65158N1028,US,NASDAQ,Real Estate,True
"Kodiak AI,",KDK,US5000811043,US,NASDAQ,Technology,True
Golub Capital BDC Inc,GBDC,US38173M1027,US,NASDAQ,Financials,True
First American,FAF,US31847R1023,US,NYSE,Financials,True
Blackline Inc,BL,US09239B1098,US,NASDAQ,Technology,True
United Bankshares Inc,UBSI,US9099071071,US,NASDAQ,Financials,True
Hercules Capital Inc,HTGC,US4270965084,US,NYSE,Financials,True
PTC Therapeutics Inc,PTCT,US69366J2006,US,NASDAQ,Healthcare,True
Design Therapeutics Inc,DSGN,US25056L1035,US,NASDAQ,Healthcare,True
Alumis Inc,ALMS,US0223071020,US,NASDAQ,Healthcare,True
"Strata Critical Medical,",SRTA,US0926671043,US,NASDAQ,Healthcare,True
UGI,UGI,US9026811052,US,NYSE,Utilities,True
"TIC Solutions,",TIC,US00510N1028,US,NYSE,Industrials,True
Denali Therapeutics Inc,DNLI,US24823R1059,US,NASDAQ,Healthcare,True
Resideo Technologies Inc,REZI,US76118Y1047,US,NYSE,Industrials,True
HealthEquity Inc,HQY,US42226A1079,US,NASDAQ,Healthcare,True
Artisan Partners Asset Management Inc,APAM,US04316A1088,US,NYSE,Financials,True
Stoke Therapeutics Inc,STOK,US86150R1077,US,NASDAQ,Healthcare,True
Nurix Therapeutics Inc,NRIX,US67080M1036,US,NASDAQ,Healthcare,True
Mission Produce Inc,AVO,US60510V1089,US,NASDAQ,Consumer Staples,True
Service Corporation International,SCI,US8175651046,US,NYSE,Consumer Discretionary,True
Aspen Aerogels Inc,ASPN,US04523Y1055,US,NYSE,Materials,True
Mitek Systems Inc,MITK,US6067102003,US,NASDAQ,Technology,True
MasTec Inc,MTZ,US5763231090,US,NYSE,Industrials,True
NPK International,NPKI,US6517185046,US,NYSE,Industrials,True
Cytek Biosciences Inc,CTKB,US23285D1090,US,NASDAQ,Healthcare,True
Duolingo Inc,DUOL,US26603R1068,US,NASDAQ,Consumer Discretionary,True
HCA Holdings Inc,HCA,US40412C1018,US,NYSE,Healthcare,True
Thomson Reuters Corporation Common Shares,TRI,,US,NASDAQ,Consumer Discretionary,True
Norfolk Southern,NSC,US6558441084,US,NYSE,Industrials,True
Compass Diversified Holdings,CODI,US20451Q1040,US,NYSE,Financials,True
Provident Financial Services Inc,PFS,US74386T1051,US,NYSE,Financials,True
Goldman Sachs BDC Inc,GSBD,US38147U1079,US,NYSE,Financials,True
OceanFirst Financial Corp,OCFC,US6752341080,US,NASDAQ,Financials,True
Crinetics Pharmaceuticals Inc,CRNX,US22663K1079,US,NASDAQ,Healthcare,True
Comstock Mining Inc,LODE,US2057504092,US,NYSE,Materials,True
The Cheesecake Factory,CAKE,US1630721017,US,NASDAQ,Consumer Discretionary,True
Cardinal Infrastructure Group,CDNL,US14154A1025,US,NASDAQ,Industrials,True
FTAI Infrastructure,FIP,US35953C1062,US,NASDAQ,Industrials,True
"ARS Pharmaceuticals, Inc",SPRY,US82835W1080,US,NASDAQ,Healthcare,True
SunCoke Energy Inc,SXC,US86722A1034,US,NYSE,Materials,True
"CG Oncology, Inc. Common stock",CGON,US1569441009,US,NASDAQ,Healthcare,True
Logitech International S.A.,LOGI,,US,NASDAQ,Technology,True
Atmos Energy,ATO,US0495601058,US,NYSE,Utilities,True
Cryoport Inc,CYRX,US2290503075,US,NASDAQ,Industrials,True
Southern Copper,SCCO,US84265V1052,US,NYSE,Materials,True
Biogen Inc,BIIB,US09062X1037,US,NASDAQ,Healthcare,True
"Petco Health and Wellness Company,",WOOF,US71601V1052,US,NASDAQ,Consumer Discretionary,True
Solventum Corp.,SOLV,US83444M1018,US,NYSE,Healthcare,True
"Paymentus Holdings,",PAY,US70439P1084,US,NYSE,Technology,True
Agios Pharm,AGIO,US00847X1046,US,NASDAQ,Healthcare,True
Ramaco Resources Inc,METC,US75134P6007,US,NASDAQ,Energy,True
FS Credit Opportunities Corp.,FSCO,,US,NASDAQ,Financials,True
Anavex Life Sciences Corp,AVXL,US0327973006,US,NASDAQ,Healthcare,True
Advance Auto Parts Inc,AAP,US00751Y1064,US,NYSE,Consumer Discretionary,True
Enliven Therapeutics,ELVN,US29337E1029,US,NASDAQ,Healthcare,True
Green Plains Renewable Energy Inc,GPRE,US3932221043,US,NASDAQ,Energy,True
MoonLake Immunotherapeutics Class A,MLTX,,US,NASDAQ,Healthcare,True
Astronics,ATRO,US0464331083,US,NASDAQ,Industrials,True
"VisionWave Holdings,",VWAV,US9279501053,US,NASDAQ,Technology,True
Atomera Inc,ATOM,US04965B1008,US,NASDAQ,Technology,True
Zevra Therapeutics,ZVRA,US4884452065,US,NASDAQ,Healthcare,True
One Stop Systems Inc,OSS,US68247W1099,US,NASDAQ,Technology,True
Immuneering Corp,IMRX,US45254E1073,US,NASDAQ,Healthcare,True
Celcuity LLC,CELC,US15102K1007,US,NASDAQ,Healthcare,True
"Maze Therapeutics,",MAZE,US5787841007,US,NASDAQ,Healthcare,True
Steven Madden Ltd,SHOO,US5562691080,US,NASDAQ,Consumer Discretionary,True
AtriCure Inc,ATRC,US04963C2098,US,NASDAQ,Healthcare,True
Charles River Laboratories,CRL,US1598641074,US,NYSE,Healthcare,True
Zentalis Pharmaceuticals Llc,ZNTL,US98943L1070,US,NASDAQ,Healthcare,True
